timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-04-20,137.07,139.77,136.7,138.16,121.29145143,15480579,0,1
2021-04-19,133.6,133.815,132.58,133.12,116.866806705,8198582,0,1
2021-04-16,133,134.1,132.95,133.59,117.279422383,5291756,0,1
2021-04-15,133.28,133.87,132.22,132.58,116.392737627,3883955,0,1
2021-04-14,131.305,132.78,130.52,132.63,116.436632912,5868049,0,1
2021-04-13,133,133.62,130.38,131.18,115.163669648,8033530,0,1
2021-04-12,135.02,135.37,133.85,134.59,118.157328083,3753959,0,1
2021-04-09,134.87,135.74,134.71,135.73,119.15814058,3023916,0,1
2021-04-08,134.57,135.6299,134.16,135.12,118.622618104,4087228,0,1
2021-04-07,133.84,134.94,133.78,134.93,118.455816021,2976136,0,1
2021-04-06,135.58,135.64,134.09,134.22,117.832502974,3620964,0,1
2021-04-05,133.64,136.69,133.4,135.93,119.33372172,5471616,0,1
2021-04-01,133.76,133.93,132.27,133.23,116.963376332,4074161,0,1
2021-03-31,134.54,134.71,132.71,133.26,116.989713503,4945315,0,1
2021-03-30,135.86,136.27,134.02,134.72,118.271455824,4790366,0,1
2021-03-29,135.98,137.07,135.51,135.86,119.272268321,4622664,0,1
2021-03-26,133.29,136.48,133.12,136.38,119.728779285,5567592,0,1
2021-03-25,130.33,133.24,129.77,133.07,116.82291142,5553966,0,1
2021-03-24,130.95,132.11,130.57,130.62,114.672042456,4005027,0,1
2021-03-23,130.44,131.56,129.8,130.46,114.531577544,4356359,0,1
2021-03-22,128.5,130.72,127.89,130.55,114.610589057,4164914,0,1
2021-03-19,130.02,130.44,128.53,128.9,113.162044653,9844983,0,1
2021-03-18,128.94,130.995,127.79,130.06,114.180415265,5835669,0,1
2021-03-17,128.46,129.49,127.49,129.03,113.276172394,4291351,0,1
2021-03-16,128.28,128.52,127.34,128.24,112.582626892,4653178,0,1
2021-03-15,127.77,128.75,127.5401,128.58,112.881114829,3421281,0,1
2021-03-12,127.19,127.68,126.61,127.61,112.029546301,4010100,0,1
2021-03-11,128.09,128.64,126.78,127.14,111.616930622,5146937,0,1
2021-03-10,125.05,128.24,124.61,127.87,112.257801783,7247807,0,1
2021-03-09,125.4,126.43,124.16,124.18,109.018329752,5609029,0,1
2021-03-08,122.99,126.85,122.88,124.81,109.571410343,7239191,0,1
2021-03-05,120.64,123.75,120.25,122.83,107.833157058,6949265,0,1
2021-03-04,122,123.22,118.755,120.11,105.445253556,8068492,0,1
2021-03-03,120.5,122.634,119.98,122.36,107.420541379,7404269,0,1
2021-03-02,120.74,121.9,120.26,120.33,105.638392809,4524299,0,1
2021-03-01,120.35,122.32,119.8649,120.74,105.998334146,5715767,0,1
2021-02-26,122.25,122.25,118.88,118.93,104.40932483,8868848,0,1
2021-02-25,123.37,124.35,122.335,122.47,107.517111006,5672671,0,1
2021-02-24,120.8,123.49,120.52,123.21,108.166761224,5819983,0,1
2021-02-23,120.92,121.35,119.8,120.71,105.971996975,4531464,0,1
2021-02-22,118.5,121.125,118.44,120.86,106.10368283,5838841,0,1
2021-02-19,120.75,120.76,118.38,118.99,104.461999172,6578741,0,1
2021-02-18,120.5,120.94,119.7,120.73,105.989555089,5399145,0,1
2021-02-17,119.27,120.56,119.02,119.97,105.322346758,3949876,0,1
2021-02-16,120.15,120.6,119.36,120.07,105.410137328,6639790,0,1
2021-02-12,121,121.36,120.09,120.8,106.051008488,3871195,0,1
2021-02-11,122,122.205,120.63,120.91,106.147578115,5381556,0,1
2021-02-10,123.03,123.41,121.2138,122.24,107.315192695,4831858,0,1
2021-02-09,121.9,122.5953,121.05,122.1,107.192285897,4661655,1.63,1
2021-02-08,122.62,123.9767,122.4,123.61,107.088325061,5887999,0,1
2021-02-05,121,121.81,120.52,121.79,105.511585706,4565727,0,1
2021-02-04,119.91,121.1,118.87,121.02,104.844503672,4562124,0,1
2021-02-03,119.04,119.8,118.12,119.12,103.198457093,6715366,0,1
2021-02-02,119.36,121,119.28,119.44,103.47568599,6311881,0,1
2021-02-01,119.9,120.95,118.73,120.54,104.428660325,6250508,0,1
2021-01-29,120.22,121.3,118.9,119.11,103.18979369,11825496,0,1
2021-01-28,122.8,123.2,120.07,120.08,104.030143785,8084051,0,1
2021-01-27,122.08,124.79,121.6214,122.47,106.100697113,12146541,0,1
2021-01-26,119.18,122.59,118.42,122.49,106.11802392,10694708,0,1
2021-01-25,118.7624,119.538,117.45,118.58,102.730633328,13686391,0,1
2021-01-22,120.7,120.7,117.36,118.61,102.756623537,38063533,0,1
2021-01-21,130.12,132.24,130.05,131.65,114.05370111,12819233,0,1
2021-01-20,129.7,131.06,128.56,130.08,112.693546832,5598705,0,1
2021-01-19,129.28,129.59,128.0885,129.02,111.775226109,5397956,0,1
2021-01-15,128.28,129.24,127.67,128.39,111.229431717,4905506,0,1
2021-01-14,128.02,130.16,127.55,128.97,111.731909094,7503180,0,1
2021-01-13,129.15,129.75,126.455,126.92,109.955911469,7677739,0,1
2021-01-12,129.09,129.85,127.94,129.21,111.939830767,3729068,0,1
2021-01-11,127.95,129.675,127.66,128.58,111.394036375,5602466,0,1
2021-01-08,128.57,129.32,126.98,128.53,111.35071936,4676487,0,1
2021-01-07,130.04,130.46,128.26,128.99,111.7492359,4507382,0,1
2021-01-06,126.9,131.88,126.72,129.29,112.009137991,7956740,0,1
2021-01-05,125.01,126.68,124.61,126.14,109.280166032,6114619,0,1
2021-01-04,125.85,125.9174,123.04,123.94,107.374217361,5179161,0,1
2020-12-31,124.22,126.03,123.99,125.88,109.054917552,3574696,0,1
2020-12-30,123.8,124.85,123.63,124.34,107.720753483,3380494,0,1
2020-12-29,125.35,125.48,123.24,123.8,107.252929719,3487007,0,1
2020-12-28,125.1,126.6,124.46,124.82,108.136596829,3583222,0,1
2020-12-24,125,125.1,124.21,124.69,108.02397259,1761122,0,1
2020-12-23,123.88,125.21,123.74,123.9,107.339563749,2693889,0,1
2020-12-22,123.31,124.22,122.41,123.61,107.088325061,4337757,0,1
2020-12-21,123.97,124.18,121.72,123.39,106.897730194,6115671,0,1
2020-12-18,125.59,126.4,124.97,125.85,109.028927343,7552845,0,1
2020-12-17,126.08,126.09,124.91,125.55,108.769025252,3787962,0,1
2020-12-16,125.93,126.5728,125.286,125.55,108.769025252,4530096,0,1
2020-12-15,124.39,125.93,123.44,125.93,109.098234568,4359601,0,1
2020-12-14,125.32,126.2435,123.47,123.53,107.019017836,5050023,0,1
2020-12-11,124.08,125.51,123.61,124.27,107.660109662,4481416,0,1
2020-12-10,126.35,126.93,124.94,124.96,108.257884472,4803172,0,1
2020-12-09,125.8,127.69,125.7,126.79,109.84328723,6513517,0,1
2020-12-08,125.32,126.33,124.64,125.71,108.907639701,5395024,0,1
2020-12-07,126.49,126.97,124.57,124.7,108.032635993,8318500,0,1
2020-12-04,123.97,127.38,123.64,127.2,110.198486755,5522760,0,1
2020-12-03,124.16,124.86,123.29,123.61,107.088325061,4548161,0,1
2020-12-02,122.85,124.64,122.41,124.62,107.963328768,3690737,0,1
2020-12-01,123.9,125.83,123.08,123.16,106.698471924,5099334,0,1
2020-11-30,124.1,125,123.09,123.52,107.010354433,5987991,0,1
2020-11-27,124.2,125.313,123.91,124.35,107.729416886,2091186,0,1
2020-11-25,122.93,124.33,122.11,124.2,107.599465841,4135894,0,1
2020-11-24,120.86,124.73,120.805,124.42,107.790060708,7535949,0,1
2020-11-23,117.43,120.515,117.27,120.09,104.038807188,5655119,0,1
2020-11-20,117.6,118.04,116.69,116.94,101.309835229,5024593,0,1
2020-11-19,116.54,117.45,115.89,117.18,101.517756902,3439648,0,1
2020-11-18,117.72,118.88,116.75,116.77,101.162557377,4606828,0,1
2020-11-17,117.6,118.54,117.07,117.7,101.96825386,4134455,0,1
2020-11-16,118.3,118.55,117.12,118.36,102.540038461,5293385,0,1
2020-11-13,115.19,117.37,115.01,116.85,101.231864601,4683512,0,1
2020-11-12,115.63,116.37,113.48,114.5,99.1959648852,6500799,0,1
2020-11-11,118.12,118.35,116.22,117.2,101.535083708,4289601,0,1
2020-11-10,116.69,118.17,116.25,117.91,102.150185324,5622756,0,1
2020-11-09,117.88,119.74,115.27,115.53,100.088295399,8992152,1.63,1
2020-11-06,115.08,115.1,113.39,114.04,97.4229191473,5249171,0,1
2020-11-05,113.3,115.29,113.01,114.77,98.0465488472,4902206,0,1
2020-11-04,112.33,113.91,111.16,111.9,95.5947444106,5800071,0,1
2020-11-03,114,115.65,113.63,114.16,97.5254336185,4204287,0,1
2020-11-02,112.65,113.8265,112.25,112.91,96.4575745434,5311497,0,1
2020-10-30,107.9,111.8,107.75,111.66,95.3897154682,7923882,0,1
2020-10-29,107.25,109.64,106.55,108.91,93.0404255028,6760241,0,1
2020-10-28,108.66,109.73,105.92,106.65,91.1097362948,9427321,0,1
2020-10-27,112.15,112.22,110.03,110.56,94.449999482,5936106,0,1
2020-10-26,114.45,114.9,111.84,112.22,95.8681163339,7203366,0,1
2020-10-23,116.5,116.62,115.53,116,99.0973221772,3893362,0,1
2020-10-22,115,116.06,112.98,115.76,98.8922932348,7858158,0,1
2020-10-21,116.66,117.6899,114.79,115.06,98.2942921527,9755308,0,1
2020-10-20,119.8,120.15,116.84,117.37,100.267695724,21501073,0,1
2020-10-19,126.8,127.35,125.08,125.52,107.230136894,7478735,0,1
2020-10-16,125.17,126.43,124.655,125.93,107.58039467,4714320,0,1
2020-10-15,124.08,125.215,123.85,124.89,106.69193592,3389301,0,1
2020-10-14,125.13,126.94,125.13,125.94,107.588937543,3730139,0,1
2020-10-13,126.57,127.15,124.46,125.1,106.871336245,5406088,0,1
2020-10-12,128.07,128.25,126.44,127.21,108.673882363,4635115,0,1
2020-10-09,132,132,127.6,127.79,109.169368974,8353704,0,1
2020-10-08,130.86,135.5,129.77,131.49,112.330231837,25288926,0,1
